bar,bar_offset,pred_dir,actual_dir,dir_correct,pct_err,pred_vol,actual_vol,vol_ratio,close,rsi,trend,vol_pct
1096,0,1,1,True,0.1693388257805122,1072.9102,379.84999999999854,2.8245627385810295,61449.84,44.71364856005574,DOWNTREND,2.0
1096,1,1,1,True,0.28341327054562193,722.65234,1250.510000000002,0.5778860974722304,61873.04,44.71364856005574,DOWNTREND,2.0
1096,2,1,1,True,0.727799612782196,840.02344,823.989999999998,1.0194582913627617,62368.0,44.71364856005574,DOWNTREND,2.0
1096,3,1,1,True,0.22486450246432368,809.01953,519.7099999999991,1.5566749365030523,62086.0,44.71364856005574,DOWNTREND,2.0
1096,4,1,1,True,0.6202539010626752,855.5625,524.739999999998,1.6304503182528554,61861.99,44.71364856005574,DOWNTREND,2.0
1096,5,1,1,True,0.29265548513850104,787.5039,444.2699999999968,1.7725795265266744,62076.19,44.71364856005574,DOWNTREND,2.0
1120,0,1,1,True,0.36781744134558303,648.6719,476.5300000000061,1.3612403731139522,62624.01,50.88891407819259,UPTREND,50.0
1120,1,1,-1,False,0.17530360176861962,623.35547,1335.1100000000006,0.46689446468830265,62288.01,50.88891407819259,UPTREND,50.0
1120,2,-1,-1,True,0.10589565628246907,556.7031,737.6900000000023,0.7546572747359979,62245.53,50.88891407819259,UPTREND,50.0
1120,3,-1,-1,True,0.25092908694896393,535.7617,539.8199999999997,0.9924821584046539,62160.49,50.88891407819259,UPTREND,50.0
1120,4,1,1,True,0.11629134988309033,609.8594,491.5,1.2408125635808749,62394.07,50.88891407819259,UPTREND,50.0
1120,5,1,-1,False,0.17582370788920232,610.66797,343.75,1.7764886363636363,62276.78,50.88891407819259,UPTREND,50.0
1144,0,1,1,True,0.04579263384553914,903.3203,588.1900000000023,1.5357627849844377,62936.91,59.841005454566684,UPTREND,32.0
1144,1,1,1,True,0.46245653128393477,971.8633,655.9700000000012,1.481566658917326,63157.49,59.841005454566684,UPTREND,32.0
1144,2,-1,1,False,0.4090435858661007,928.21875,489.0,1.8981978527607362,63000.01,59.841005454566684,UPTREND,32.0
1144,3,1,1,True,0.6546361754428618,949.6953,388.0,2.447668331185567,63206.22,59.841005454566684,UPTREND,32.0
1144,4,-1,-1,True,0.19805446689812206,813.58984,630.8099999999977,1.2897541950032545,62712.31,59.841005454566684,UPTREND,32.0
1144,5,-1,1,False,0.747945033438637,781.08203,282.7900000000009,2.7620567603168342,62843.48,59.841005454566684,UPTREND,32.0
1168,0,-1,1,False,2.3007031143217045,1253.8516,1506.479999999996,0.8323054819844959,67894.72,76.94628734362152,UPTREND,88.0
1168,1,-1,1,False,2.653583417503095,1063.5391,1191.7300000000105,0.8924329021674294,67749.99,76.94628734362152,UPTREND,88.0
1168,2,-1,1,False,3.1622930139676355,1125.5625,618.0,1.8212985436893203,67728.0,76.94628734362152,UPTREND,88.0
1168,3,-1,1,False,3.7807639613629087,1065.8984,454.02999999999884,2.3476387848820623,67620.01,76.94628734362152,UPTREND,88.0
1168,4,-1,1,False,4.450677519252552,1193.8047,532.4099999999889,2.242265711575712,67601.4,76.94628734362152,UPTREND,88.0
1168,5,-1,1,False,4.882559041043816,1039.707,514.0499999999884,2.0225795764031194,67303.18,76.94628734362152,UPTREND,88.0
1192,0,-1,1,False,0.3784104058154841,1053.2969,145.0,7.2641163793103445,68420.01,62.338866348219035,UPTREND,10.0
1192,1,-1,1,False,1.1659066776304505,1245.4688,574.4799999999959,2.1679932286589767,68625.99,62.338866348219035,UPTREND,10.0
1192,2,-1,1,False,1.2307830738440466,1049.625,238.0,4.410189075630252,68508.29,62.338866348219035,UPTREND,10.0
1192,3,-1,1,False,1.938273925610438,909.5,938.070000000007,0.9695438506721175,69031.99,62.338866348219035,UPTREND,10.0
1192,4,-1,1,False,2.995536861116465,1532.7969,931.0100000000093,1.6463806779733672,68939.99,62.338866348219035,UPTREND,10.0
1192,5,-1,1,False,3.1260832640044374,1140.9766,696.8499999999913,1.6373345232116157,68514.0,62.338866348219035,UPTREND,10.0
