bar,bar_offset,pred_dir,actual_dir,dir_correct,pct_err,pred_vol,actual_vol,rsi,trend,vol_pct,close
580,1,-1,-1,True,2.165796135559823,1510.5156,1078.8799999999974,57.09383379955994,UPTREND,56.00000000000001,57699.69
580,2,1,-1,False,3.8244252947665403,2194.3633,666.0500000000029,57.09383379955994,UPTREND,56.00000000000001,57392.03
580,3,1,-1,False,3.1687114611564864,2056.2227,721.7900000000009,57.09383379955994,UPTREND,56.00000000000001,57725.85
580,4,1,-1,False,4.697277838816704,2340.5156,1357.050000000003,57.09383379955994,UPTREND,56.00000000000001,57568.0
580,5,1,-1,False,4.1361079904281555,2284.0625,811.7200000000012,57.09383379955994,UPTREND,56.00000000000001,58191.5
586,0,1,1,True,0.813079649372151,957.3828,884.5199999999968,58.48720655694781,UPTREND,62.0,58777.99
586,1,1,-1,False,1.925206430053578,1913.25,2383.4199999999983,58.48720655694781,UPTREND,62.0,57402.01
586,2,1,-1,False,2.746727088914373,1511.9336,822.6100000000006,58.48720655694781,UPTREND,62.0,57378.01
586,3,1,-1,False,3.0416431628138816,1339.4492,486.0,58.48720655694781,UPTREND,62.0,57339.89
586,4,1,-1,False,4.365285015060436,2058.1484,1029.3899999999994,58.48720655694781,UPTREND,62.0,56914.01
586,5,1,-1,False,4.43142943747292,1978.4805,699.4499999999971,58.48720655694781,UPTREND,62.0,57106.94
592,0,1,1,True,0.4625598782872513,1203.1172,567.2699999999968,47.03119755859917,UPTREND,12.0,57203.54
592,1,1,1,True,0.342875532517951,1365.8008,1278.0,47.03119755859917,UPTREND,12.0,58214.0
592,2,1,1,True,1.5396457005270041,1289.8125,1026.6800000000003,47.03119755859917,UPTREND,12.0,57576.01
592,3,1,1,True,1.505514693180584,1776.0273,756.0400000000009,47.03119755859917,UPTREND,12.0,57889.1
592,4,1,1,True,2.509299758708963,2420.2422,229.11000000000058,47.03119755859917,UPTREND,12.0,57814.0
592,5,1,1,True,2.080246850971424,2054.039,459.45000000000437,47.03119755859917,UPTREND,12.0,58170.32
598,0,1,1,True,0.13865472417740118,988.3086,954.4100000000035,57.29085730150476,UPTREND,50.0,58534.0
598,1,1,1,True,0.17711251137374764,1842.2695,465.08000000000175,57.29085730150476,UPTREND,50.0,58830.63
598,2,1,1,True,0.9095026889836662,1769.4141,391.9099999999962,57.29085730150476,UPTREND,50.0,58624.38
598,3,1,1,True,0.1324200092324866,2331.2969,1561.8099999999977,57.29085730150476,UPTREND,50.0,59204.02
598,4,1,1,True,0.3531722984420524,2327.3945,643.989999999998,57.29085730150476,UPTREND,50.0,59466.15
598,5,1,1,True,0.5173465723175132,2398.9805,905.9300000000003,57.29085730150476,UPTREND,50.0,60062.01
